,aking100,alecfowl,amarlow6,amcclu13,aroman,awarden9,aweis3,bfitzpa8,bmaples6,bmilstea,btolson1,calle102,ccanonac,ccotturo,ckornega,cstefani,cvy221,cwalsh25,cwitt8,cwoodfil,ddelrosa,dferrer1,dfranke2,dhodge12,dmoffit1,dpate139,dwang58,edayney,ehead3,ehechmer,emaness,ezhao1,fchernow,fgholamr,glapham,glee30,gpatel8,harshvar,hchen73,ibhandar,jaugust4,jburns46,jchoi38,jclar166,jhenley9,jkutbay,jleuciu1,jmuncy2,jnd547,jtayl219,kchmayss,knguye34,lhunte21,lscott32,marifova,mdv623,mherna21,mkelle37,mmarcu10,mmccor23,monim,mwebb51,mzg857,ncoffey3,npatton4,nvanflee,pkx959,pmasani,pmoore34,rfranqui,rking61,rlin8,san6,sbandar1,sdasari7,sgray38,slavey,smoparth,snidiff1,spatil12,tcatunca,thatngu1,tvillarr,vbroda,vgopu,wduff,wwinslad,yarddoga,ygaikwad,yhg461,zyr546
jchoi38,0.06727269588562254,0.10184362851116359,0.1020716155561038,0.15276740357749988,0.15900648575337806,0.1054697965848652,0.0880189830862623,0.15223750483077755,0.09298677032568929,0.09891446590718526,0.18889802084701882,0.08999773722064067,0.12000381485714497,0.13897676630358607,0.1422734608498889,0.12200884836207704,0.1605016277164586,0.10539527428723314,0.15597683453783734,0.029721258422848368,0.11321191716806393,0.10397865786866384,0.09183213209109314,0.10819710802256345,0.06567733164232853,0.10315192869287929,0.06123775245016383,0.14784598032962992,0.07552114071502229,0.09260604933550395,0.09375466684649861,0.1917261248901061,0.15581642928342346,0.08950431622494134,0.10425973728233205,0.11533516985173908,0.10698915408698732,0.057632181302941114,0.07033934642270363,0.103401667105016,0.1011524432821675,0.13784107693960967,0.9999999999999999,0.06809854602022322,0.11178127208038585,0.1432318223845793,0.0681482475271761,0.14268901279524418,0.2099574954308499,0.12643580847984293,0.11420504628649854,0.07864002630749133,0.09020403945035685,0.052069293069601084,0.14743190302863723,0.0940530490713262,0.04941677951247402,0.12679738182341274,0.07049516170185159,0.16838025288884712,0.10910230323911166,0.1273081045662967,0.03532202895016731,0.17273705658776622,0.12990682052270378,0.11005135216101973,0.11221712096997953,0.12438265809997433,0.11166511854052348,0.045544774613267634,0.05091639336265812,0.06730929016085747,0.1397655371668003,0.08747402707465109,0.13862721703956574,0.10948663477674143,0.07255686914758623,0.11732905692411422,0.11876560389623281,0.18276965458428315,0.12368535960340682,0.10181288287830678,0.05438752595271824,0.1542223270319139,0.010436504467639295,0.09150413248389964,0.16014386969541203,0.12795562180160677,0.08924223836703025,0.15511419691363063,0.09187804334453803
jclar166,0.04939261602050063,0.08879361868440683,0.08414898536146118,0.07574830714826837,0.11492431638372372,0.07895642444982082,0.09365539564689851,0.14045117766534249,0.05519851432715714,0.1099541498325336,0.12754367241631684,0.04411186840363066,0.10004225562454255,0.07445342517304508,0.0830650394276454,0.0782005332883529,0.07342943400429354,0.11388865485459271,0.07539332335346292,0.03413902672984472,0.0651409309768618,0.055573673589757976,0.05895931599240485,0.04777586312372524,0.04627619282365433,0.08916534742488538,0.06221558198400974,0.07004522470790078,0.09909567173272811,0.06923334321950106,0.04729552858054539,0.07878844681695206,0.1288860098045088,0.058495509568435015,0.0763337376561497,0.07217937974604748,0.06925473919572656,0.025365983046113733,0.1393720137798109,0.07495629681450505,0.05702821881280204,0.07983552080399654,0.06809854602022322,1.0000000000000002,0.1336889022868152,0.05083628094744185,0.036432961007718985,0.08890887404930309,0.11849574753665967,0.1052602019288933,0.07347456777303109,0.06687523236464932,0.14501386262302593,0.04242114169724724,0.05666095940913976,0.07788790916931004,0.039371165780861805,0.07718227297932556,0.0627930923826843,0.06632486209680988,0.061209399793817,0.1052205581651769,0.055207519079028086,0.17024542385957042,0.08744648294595231,0.07863201615694079,0.08957763803782723,0.06693395619152574,0.09288783325984772,0.0779270940510599,0.07664923266429081,0.04974819052657142,0.07884577387115747,0.1199413973125307,0.0944930971858709,0.07165673890699843,0.08453738388802448,0.06045023052013759,0.10248408775137627,0.09426239888709308,0.04850413138195527,0.0688505223585097,0.05983796320431274,0.0848651093780967,0.035359249386840465,0.0595183137538679,0.05809515055143028,0.09578543217141637,0.07028549404779191,0.09193478401983392,0.08183057333402717
jhenley9,0.03399824620473803,0.14018666043501804,0.0934249757280456,0.0760121411152142,0.11941126243383772,0.12342169415953072,0.09823923232581033,0.15841436900261094,0.13262029791911067,0.10881545663949592,0.19371953447196408,0.04527295192307913,0.11177061046072725,0.08772430554819145,0.12465261424578643,0.11753931664749716,0.10656460789778148,0.12575216191854835,0.11586858319664783,0.07048449408714404,0.05027550168341806,0.08781175897383202,0.0977548046883596,0.08971384240295047,0.07021052878070512,0.06148907408202818,0.08553073832338891,0.08324283444523797,0.11090243858639184,0.11594068817759907,0.10271113782000978,0.08382602156393522,0.1102844248258864,0.08832965554643127,0.11522135197762819,0.1431147387881582,0.10662615464351927,0.05898029102369848,0.14355940968680966,0.1373975371020812,0.07014099487222054,0.06771198086565632,0.11178127208038585,0.1336889022868152,1.0,0.14054102448938677,0.08823557339978813,0.10787096299282152,0.13098828062077134,0.11110469471550614,0.12915395136816657,0.0875134930324496,0.1392220963923595,0.07085876568582035,0.15838908809458085,0.13351199271580041,0.056683089542715136,0.14514911134277886,0.04625851861811683,0.11441516018223788,0.15913673497892192,0.11867650938659116,0.07210917877793296,0.10295924129388688,0.14935173343053967,0.07731189117845388,0.11648367376565974,0.0938707722801519,0.09614340151341313,0.12535517480980987,0.09068158619144773,0.08080786718954247,0.10555803991634763,0.12855346599088535,0.13915360979493496,0.0662573826366523,0.10796114862947133,0.09306348339634958,0.12402858184231691,0.1084374632711713,0.06854623034416693,0.09465939964652974,0.10204152268175581,0.14486288723624674,0.0693317647193281,0.12777847828973676,0.06834317054197922,0.13397820054777568,0.06724998673498205,0.17350553626808046,0.11640012406883497
jkutbay,0.08545578739929796,0.1212904041409594,0.10199495081824948,0.12573337506101784,0.2026182530084504,0.16742530504151254,0.11594548018031864,0.17160107524922566,0.13457900455343236,0.08708696728789674,0.24167646947043142,0.0793970166999539,0.11548114367041395,0.1185922289996854,0.07970700839661768,0.14309653521652396,0.13748751850847257,0.12297193112125565,0.14572935532705034,0.08076226206969486,0.04376326846094177,0.23124149498416674,0.1389236176079806,0.13524634880390848,0.07463816979036542,0.11716562600942296,0.16176361534617562,0.16404512854651343,0.14990077102473123,0.10332810874192248,0.16641151707378568,0.27758249674123003,0.16821962376099214,0.13188833944542586,0.11923776867551601,0.14896164472523302,0.2825635838742687,0.05973735369987805,0.18441564035238273,0.23147051617651995,0.10982902575474113,0.1558135136451687,0.1432318223845793,0.05083628094744185,0.14054102448938677,0.9999999999999999,0.06818038006972157,0.17535392589050608,0.25106150813301165,0.12756213018995644,0.15410469583286748,0.16113027943943697,0.16344651027327325,0.10007431819937938,0.24073947701779508,0.18492253220317753,0.08005684213067478,0.21042729327553522,0.06726139088853371,0.15978899159809345,0.186157043689459,0.16189559103475837,0.06559202152924624,0.08272124603976827,0.14429620231570292,0.1041887070859504,0.10572902949434854,0.1322208433394149,0.1645254613791515,0.13649535087547737,0.08150527282970316,0.14326393982193047,0.11436515623841098,0.08201997757129792,0.16092506288499941,0.10375477766187041,0.16065970548507244,0.10198891784036918,0.16987121181466922,0.26270999486573887,0.14275114431606667,0.08022897953533267,0.08500302060755198,0.19621527964568747,0.04569399794828417,0.12796615002717937,0.1271021920269463,0.19282977150536257,0.15809695829355713,0.13812311314147496,0.09150365403971429
jleuciu1,0.0773936129729333,0.08066785524953797,0.06443616308637244,0.12382575268163759,0.05191758302587577,0.09369857137776183,0.07154569200761969,0.07891679250717651,0.071241886838013,0.03964260548967938,0.09158235790034885,0.04496860049752446,0.09336169740432404,0.1224456795150222,0.05628372718885933,0.22297247225867012,0.08368981246545669,0.08681380764127428,0.04262705614768407,0.07331635001590321,0.023012077563593917,0.07674419039166816,0.05090602584033911,0.12146620412102598,0.04178423528471403,0.031078155485647012,0.07303157211029787,0.10624886426464851,0.06800330571447746,0.05286314537168184,0.04555808833741617,0.06116996726043271,0.07842935887151196,0.047532055364749436,0.06114663082456845,0.05545906996289177,0.07936055972686425,0.0259104038666966,0.0624510456084699,0.04610796261868079,0.08588901509139003,0.056631289732490396,0.0681482475271761,0.036432961007718985,0.08823557339978813,0.06818038006972157,1.0000000000000007,0.0627407717973309,0.07015364100683659,0.04645714007417579,0.044861241805170066,0.04221226051610358,0.10705757893755888,0.05668922826372367,0.07432764802331536,0.07077934693883964,0.030545076797921098,0.07944474935999367,0.027222209061028096,0.0862657205049733,0.06282772535624612,0.05854699392982044,0.0312700539444584,0.0612175225632182,0.10216254614601837,0.09856785277580016,0.06534684717282278,0.030758291469146083,0.06268686405776032,0.09214738115210595,0.06707477557737918,0.06150239147081684,0.10675939280610951,0.06328471008166668,0.06703110719475652,0.027845656404090438,0.07597197946038123,0.09019550928243085,0.07471234870468044,0.05593720464835378,0.06981763099279298,0.06632536946562992,0.026924944792081938,0.04541884580774202,0.05274183592607799,0.08653982893241816,0.03367169656854575,0.09401342652637598,0.05938014975107474,0.08871096954002461,0.06908515402572904
jmuncy2,0.09084667834304526,0.2099501473443124,0.10274693984635716,0.1506246046906503,0.18306154730295648,0.19139233386051988,0.1721522678775372,0.21040837720395567,0.08630764544762314,0.09775163003987936,0.3023938988909416,0.08050856239005416,0.19397629962870228,0.09584710192353112,0.1274101280823486,0.08388584867857785,0.08759331510633442,0.14171968437662064,0.13959691015458825,0.058063072708682974,0.151518716738748,0.16276128311869545,0.13422117268167177,0.11134732633374977,0.06484442035541302,0.19069772573882332,0.10990272769806197,0.07136121097569845,0.0983825889862652,0.10306309688342609,0.11717683588978767,0.17625848480301498,0.23734137427795882,0.20082836205084184,0.1281864092201427,0.08743202351252445,0.13146673956750055,0.055736079550280926,0.19243649448064654,0.13278026196045623,0.12941036320961094,0.16674907445665507,0.14268901279524418,0.08890887404930309,0.10787096299282152,0.17535392589050608,0.0627407717973309,0.9999999999999999,0.24080911845357852,0.14267242679755432,0.1177208787015184,0.06685880535743463,0.13962227772963445,0.10097233543394249,0.12881905034381613,0.12075817761035403,0.10135950174684849,0.11364827201935683,0.12784449149041058,0.13088170623374018,0.18447906099675984,0.181650757744296,0.0719664544912063,0.22964388136174693,0.13879656958158312,0.13016874331387715,0.16502245083542566,0.13991181751456697,0.30089139770468476,0.10818378640729746,0.09696812471370353,0.07927068081442004,0.18389882203190108,0.09698776329786987,0.12783702952836404,0.10129605838531591,0.09068572332215404,0.11126196952354918,0.1726431291818499,0.1699633498764335,0.14451346689308364,0.1207491664621377,0.1267220026388382,0.22135540689118283,0.02629456699340879,0.07953611933802439,0.09552932475623668,0.14410364088416625,0.09530975317768114,0.1161388921295608,0.13756238937412707
jnd547,0.07157241623097438,0.16967922073455613,0.19612992722950756,0.17275220248091777,0.19685511564602473,0.15507568945290878,0.13884627017688714,0.22845668412010958,0.11323005606697878,0.15938715147872606,0.27469102278607166,0.15778313615425454,0.12997916891229788,0.1284118756398112,0.18070534549274697,0.12890135590655707,0.18884808930394634,0.15577856108598637,0.19424020441449782,0.07705755611652026,0.12299911182741884,0.17340975210335818,0.14632852640303137,0.12876522071150323,0.060883279775965346,0.10972037367414383,0.12996981369896934,0.20979421970016904,0.10870021231144923,0.13042735160710067,0.1766309574781027,0.24118143001053532,0.28464065846163983,0.20263303513903574,0.15606653784193228,0.1983215602854672,0.2290639076539979,0.10313157916814503,0.1749671843575097,0.19103947784084746,0.17531439015645736,0.14918549520436516,0.2099574954308499,0.11849574753665967,0.13098828062077134,0.25106150813301165,0.07015364100683659,0.24080911845357852,0.9999999999999999,0.1765754382571697,0.26922908114653965,0.15120634621313583,0.22691989001595114,0.11894784970368846,0.14898499293815987,0.10389109641048172,0.11144928615286512,0.18617621875412843,0.18262820802622076,0.17653197852031952,0.19385242921994028,0.20949322572298587,0.09445591843121412,0.18389370492188772,0.1344933140846739,0.16040297650925253,0.2028340978751572,0.16536042970813736,0.22800587991663485,0.18717875984622262,0.1124947747688246,0.0910487152547021,0.17735112877547704,0.08341465534125933,0.137930554910209,0.10887015773313469,0.11295419397812174,0.14227245253029186,0.15572496788316256,0.22079404201674882,0.22461880960252853,0.12343090023276718,0.11198726999177175,0.2161877323060052,0.04119084851035088,0.16525616381373703,0.14881800400010156,0.15861879906833687,0.19143408520821126,0.21878531899877499,0.13837535368319095
jtayl219,0.0640406644217803,0.13035885539643216,0.14321898409849387,0.10666047979293723,0.1563984206000466,0.12909363535115406,0.12279945389877098,0.13972037749387572,0.12314558016991077,0.16441109606516968,0.19677717832022587,0.04675832333288681,0.1634423935809579,0.08971982924394917,0.09494943697159042,0.05064085859353515,0.09605875592613972,0.10218630106330796,0.1368936178318565,0.0622601892527754,0.16194170396794347,0.10881426998487417,0.12613695951685164,0.09860127535503692,0.08177688688337476,0.1240536759084312,0.07789653664188559,0.09316182219363803,0.13494337367781598,0.09859075628731591,0.16189598102723474,0.16729388507842216,0.12168158682137088,0.12248278331343232,0.2049835554560152,0.08678966996858532,0.1376585799630411,0.052906237800239876,0.11415528539648592,0.21586688025121953,0.09393944553495018,0.09508380150011525,0.12643580847984293,0.1052602019288933,0.11110469471550614,0.12756213018995644,0.04645714007417579,0.14267242679755432,0.1765754382571697,1.0,0.16889598395625405,0.08318335472906815,0.1522694818640377,0.06121605010541298,0.1083230224623557,0.12135772085827722,0.10130804200144666,0.17509721185361987,0.0709686278503093,0.12492774818729466,0.09735560135766766,0.09855228757521482,0.05673447371148731,0.11500380248802188,0.07693833910893887,0.09149852913767952,0.1324193479286799,0.08549445940180653,0.16625290475652604,0.12536176626558537,0.07030219597792323,0.0715436446208452,0.1300299552952802,0.08038387840182015,0.10473784939960666,0.09730477065674244,0.07748956412571015,0.10293850474429439,0.10125624853299654,0.14781079098051456,0.10398642380462411,0.10731572354328216,0.0958705534515378,0.1606932977063249,0.029101101085231007,0.04916194255403506,0.10693992279954737,0.0656480416479367,0.11767547561593839,0.13287949977310032,0.13284035106569023
kchmayss,0.06773250289630801,0.11562155113743637,0.16541673478754093,0.12855579844933143,0.15039422751631581,0.12634107042874937,0.11510749894978718,0.13173689979178022,0.11472175712473491,0.19827959751835425,0.1706308334458202,0.09809702160290269,0.11689176469456093,0.06782734339780201,0.0678060287800273,0.07697164128492565,0.14761580379838354,0.0929520256640824,0.13954518317810774,0.04498568874666539,0.0729277112314638,0.1742783918422881,0.09964898037917291,0.07043642153821575,0.04090565669138673,0.07535675440823043,0.05989569401287121,0.09263908379707513,0.1481033182892246,0.11114154187515539,0.20306831334891975,0.09968371094395548,0.1399887432902976,0.15815487718199342,0.1429775010119761,0.13454139255938435,0.14013984598338103,0.06261384164737037,0.08347347912642275,0.11629848252747906,0.11881037336969114,0.07033392381535411,0.11420504628649854,0.07347456777303109,0.12915395136816657,0.15410469583286748,0.044861241805170066,0.1177208787015184,0.26922908114653965,0.16889598395625405,1.0000000000000007,0.11060861284742637,0.10656705924406465,0.049978590037076026,0.10226938649614864,0.08582541158418712,0.059643294501379056,0.17403122709846086,0.1246574433081568,0.12765935320840632,0.16119118156298964,0.11583493938308106,0.11428986205215091,0.12186164446104011,0.10672364495127949,0.05762928828700963,0.14271540636248864,0.08966992755998573,0.1427159251239353,0.10192942857275708,0.06189676078130598,0.08080821418619184,0.15505797806512278,0.0634584948311104,0.1428602971098237,0.09660661666832313,0.07571205383711996,0.09439089898143252,0.08203335934729035,0.1656405931691372,0.1626083435621216,0.061655842566465516,0.0908718975330422,0.17010444376656264,0.025778925133704153,0.15317962032000879,0.12983985650264412,0.1252938190615268,0.14313736942084157,0.18888573240523937,0.06599083685830087
knguye34,0.044601103711987375,0.0770556698656498,0.061362847336693394,0.0693332141890519,0.03612805584509127,0.07973567451631265,0.06576267301157976,0.09285989172116425,0.0878852427546356,0.09122728615221261,0.10803702290305091,0.02453130788436183,0.09199686774853477,0.08277713012289568,0.06301820555413976,0.11839722994577365,0.12507796095224458,0.14256758642200973,0.06907284426038386,0.10245376629013757,0.03661978320844663,0.08140957935902195,0.053529896816580116,0.07101452711360992,0.05369614447150504,0.06451921731918324,0.05000664942251573,0.10803500181754792,0.06332211388029273,0.042254885130128365,0.06741548032579883,0.06720191468249348,0.0797737289385823,0.07900839167096284,0.030861350378355707,0.13144283687372477,0.14735318291496594,0.04866640453060661,0.10246889446148047,0.08990002371252263,0.09391639208330615,0.09696115762505167,0.07864002630749133,0.06687523236464932,0.0875134930324496,0.16113027943943697,0.04221226051610358,0.06685880535743463,0.15120634621313583,0.08318335472906815,0.11060861284742637,1.0,0.0977705559676391,0.06989723119103514,0.09722560835219082,0.12430675494124716,0.06206779801569682,0.0610057690258414,0.043242739698025966,0.08308073203181351,0.07995679463263393,0.03310893081474879,0.11324305529581212,0.0986948957698088,0.1674655103722211,0.07248830548874081,0.07508064852841438,0.0762341710070602,0.07934000552115641,0.12165787774362764,0.051882151791064035,0.15406460399491836,0.06695768161387054,0.06484088456317663,0.1380791760570531,0.03811307015552959,0.04355861400299051,0.07270602968785947,0.07907460084199028,0.11670655531275789,0.12692816175918606,0.08239182014668814,0.0897107628731402,0.07422841650761142,0.039502662037439844,0.09314037106014487,0.07969370308115477,0.05132482514446107,0.13196749864596505,0.0976115583173146,0.06745548093681879
lhunte21,0.11067490897762527,0.12222216213937838,0.12352959339261754,0.16904975539976813,0.1712766730101193,0.18691460122808984,0.13890766145708772,0.26748202403124366,0.10058738559056413,0.12825386859989507,0.19313705773731926,0.10209170174931456,0.1413292481599349,0.10769356492544574,0.1434668860357373,0.20241130056056783,0.09220403271130796,0.18728448163485878,0.19629592855757813,0.07062504698544476,0.07493708416345385,0.1281876000770284,0.12549057741239233,0.2145423943490311,0.08467727686245986,0.17384024892577976,0.14682436619899622,0.1473595606771124,0.07927723418400859,0.12495290131113777,0.13488725487503375,0.11897920254949276,0.23984088003818638,0.10738548419189475,0.14593829672335543,0.12953151163232055,0.22657138076640435,0.05801690766054036,0.1409766355231487,0.2094765352531169,0.17056250521388927,0.10350696054012086,0.09020403945035685,0.14501386262302593,0.1392220963923595,0.16344651027327325,0.10705757893755888,0.13962227772963445,0.22691989001595114,0.1522694818640377,0.10656705924406465,0.0977705559676391,0.9999999999999998,0.1483277099197329,0.13432713036695582,0.16282262742962264,0.1077348179939536,0.12999169072469602,0.12686136649061389,0.12093863340544968,0.11273220660342972,0.16991997725428643,0.09968420623048721,0.11025106114201348,0.18086060254391118,0.12253835972260012,0.13996242169173026,0.08107583069374054,0.1223811431867149,0.12298648787925737,0.0687056552826259,0.09833917038270665,0.15374853336385583,0.10458096028357607,0.1678104251033367,0.06203831899887895,0.12536049805781985,0.08914768151138332,0.14836508454252045,0.16848640419183475,0.0861616755925536,0.0826807112550888,0.07524666608605908,0.13071229129604062,0.07107110897636554,0.16430982452742143,0.11549025750777892,0.14781290901877397,0.11765486204854061,0.18724086697180614,0.16504335146301924
lscott32,0.07768910919047778,0.08176831620442263,0.06837655780615291,0.1147452316543294,0.07821302302736755,0.10266464464743957,0.10371482013166336,0.10338983558041517,0.06679774999553129,0.11769540147919166,0.08539110733395683,0.04781526385319727,0.07526249833866093,0.08695555352872261,0.09583274582385495,0.08847895081917742,0.09160567049301446,0.11189785676717032,0.1154175499354026,0.04033953829231145,0.034118566366976674,0.11949816117393702,0.08198287411999197,0.18956365959909788,0.08753040024630551,0.08483834814607069,0.05701834013090527,0.1255001957899315,0.05949990218202049,0.07313822146590498,0.1024398642090412,0.07483666437633152,0.12975381035651323,0.05415549364111903,0.06385403096639394,0.06800437870707708,0.08727310549247899,0.05312208822871407,0.11039678119396637,0.10552937367621502,0.14901596895616537,0.04742164408563143,0.052069293069601084,0.04242114169724724,0.07085876568582035,0.10007431819937938,0.05668922826372367,0.10097233543394249,0.11894784970368846,0.06121605010541298,0.049978590037076026,0.06989723119103514,0.1483277099197329,1.0000000000000002,0.09497174699469593,0.07159710315074337,0.04581040316707444,0.12956383632937285,0.06015215338822624,0.06884936904364489,0.11559846816707746,0.06142733114993362,0.05362809021310416,0.07194427083267167,0.059435695915537254,0.13858839696951925,0.07583149788229965,0.04881331984880166,0.06956342437733395,0.08137334877837021,0.1002197335106029,0.111427874470558,0.10745607354806,0.04558021002188738,0.10598874526798903,0.038519900413262115,0.1425582231593738,0.04570165701612087,0.08055603151778232,0.09377614296683416,0.07712803731573589,0.0505025180262442,0.0739666956593836,0.10847594316049503,0.03475072190890816,0.09435536753849409,0.05634386977888054,0.08124521419168558,0.0870735204300022,0.15587823820391966,0.1192007198150358
marifova,0.06967215310057266,0.14787521241152254,0.0968159019896542,0.13169209910345475,0.1889133096964173,0.15687099265299168,0.13537711490062188,0.1863624134397435,0.07605114230310692,0.08750788504980152,0.1515608268905378,0.07412315565696961,0.14267808699443477,0.1363385705953405,0.13542716000350039,0.1374628789420549,0.11422176252538094,0.12226008969837764,0.18484099837349066,0.0789289175060635,0.08756956690619096,0.10425697783075946,0.1176887390616297,0.12460661801089638,0.050127586925905424,0.09584790333830094,0.09293217983562299,0.07978559063414788,0.09990176713883732,0.0883279441642128,0.08553132048221049,0.18779894517966678,0.16144165396105042,0.13217138731287625,0.1232694794481416,0.10523451136646034,0.182319956943874,0.07535261058409981,0.11951704249109239,0.17607101933716804,0.13516320242731594,0.18081410906332118,0.14743190302863723,0.05666095940913976,0.15838908809458085,0.24073947701779508,0.07432764802331536,0.12881905034381613,0.14898499293815987,0.1083230224623557,0.10226938649614864,0.09722560835219082,0.13432713036695582,0.09497174699469593,1.0000000000000002,0.11791924799570795,0.114895005897671,0.12166293443706494,0.09273971814752613,0.24189440521749567,0.13902643129402242,0.08155631929075681,0.06673698201276815,0.09320229394435198,0.09769660721431338,0.11618726672943941,0.10482512528741893,0.1074805011471232,0.13490970601279687,0.07106243337137202,0.11474292394097681,0.0812874744290624,0.14725914058583928,0.11215004761703934,0.1537296614240273,0.14729479225153036,0.14460167187003173,0.12046279188572974,0.10638788344210308,0.23245027073132973,0.08551858408055182,0.11164656350107653,0.12964148241531404,0.18133716319634338,0.06074156748511342,0.09728260095297644,0.08038409563877993,0.14696429893843493,0.12383140950693526,0.18975046241889654,0.12821254797374926
mdv623,0.06941947745680364,0.1809252939249833,0.14412675782291226,0.09603687347454759,0.12372889937150729,0.19821177394850553,0.0857274156151951,0.15579303297310665,0.139187578674196,0.08134442262737115,0.1584373105353503,0.07127558688078155,0.0756666212313072,0.12999706253401472,0.08830614983050805,0.1378500369996009,0.07846680979914095,0.20488376662533567,0.13072386951713236,0.0733720423582172,0.07585187485609231,0.15283785828479893,0.09870839347105465,0.1222874741459385,0.08409514077333378,0.0744359913758747,0.057543167814373485,0.141432593843741,0.09266970663321583,0.07756867039035964,0.06460962168710395,0.13603492427420721,0.12699341211323656,0.07273578274147754,0.15645269908078074,0.14918848813042077,0.15385181717157886,0.09571858624726293,0.0922386925631113,0.12703596037473192,0.12244897536418019,0.09420314083724755,0.0940530490713262,0.07788790916931004,0.13351199271580041,0.18492253220317753,0.07077934693883964,0.12075817761035403,0.10389109641048172,0.12135772085827722,0.08582541158418712,0.12430675494124716,0.16282262742962264,0.07159710315074337,0.11791924799570795,0.9999999999999996,0.06885026818648905,0.1371893956202962,0.056196853855144585,0.13726370049941672,0.09639845608426405,0.07469300151163466,0.06826054060525293,0.10359237659451177,0.10551276261851414,0.05102462341205048,0.06976587483261804,0.11152387478014245,0.1260952775756147,0.07643201376601286,0.057585198222111056,0.14009834666181864,0.09199824426167193,0.05755205484662125,0.1385313279583023,0.08607866216245119,0.0988840358094462,0.05486784244973912,0.11174814524839913,0.1810541369142884,0.06927145945373815,0.1352010885694269,0.16988617187429467,0.16974735513977957,0.05408081698916008,0.13789776300649306,0.11148324147531143,0.1452099841758953,0.08870508227876148,0.14356312009887348,0.14279839831508206
mherna21,0.06596376479062906,0.0722824393833049,0.06325702975395325,0.14289155254835767,0.0903736851252851,0.08889177797042046,0.25950542869556703,0.12533855117793916,0.052271162255046306,0.06392073413840586,0.07804855524515518,0.027239406852517904,0.1821808748405893,0.05589102560438342,0.10254890640087008,0.061015154919355705,0.03398100051895056,0.07606219705124394,0.06932635985855724,0.04104737255824842,0.07561844210001734,0.06665785557384621,0.09762591623990538,0.06962284495676718,0.03349145548281198,0.11956103149642264,0.08184548178351277,0.04293105591494556,0.062246718884673494,0.07025216181313691,0.08878679388230949,0.06779156547095735,0.13988465803989866,0.08304988769133378,0.08073053262514149,0.08791992109483579,0.08361955394421898,0.029953489373530807,0.048762455189644054,0.1026153232900747,0.10793223351561342,0.13957913123648208,0.04941677951247402,0.039371165780861805,0.056683089542715136,0.08005684213067478,0.030545076797921098,0.10135950174684849,0.11144928615286512,0.10130804200144666,0.059643294501379056,0.06206779801569682,0.1077348179939536,0.04581040316707444,0.114895005897671,0.06885026818648905,0.9999999999999996,0.0782808125814878,0.06027658761756497,0.05246663080482929,0.09580195838383092,0.09466031179367829,0.03724003304163985,0.0638290509867193,0.06432695380867334,0.07333464676959532,0.07118239779415585,0.06215252739273111,0.08850300059345469,0.04265652919329773,0.043761308031660257,0.02463284488811008,0.12248151705343603,0.046685750026527514,0.1538212195405263,0.040963882114441914,0.061092154934794404,0.1208523079636144,0.06326605297074149,0.11050934970878662,0.04311325894840788,0.042642630265413525,0.06846291676330328,0.0792802953164218,0.06107343606329842,0.04813132412494716,0.14695827275526474,0.056476536099771324,0.06219338341043316,0.12640287261166985,0.10890077049127093
mkelle37,0.09670462939329189,0.15822469216849952,0.11100706859499919,0.11276205006181496,0.19090646282068374,0.17644586190980083,0.08690624987098751,0.2078439276384716,0.12844643640986653,0.15140929517464657,0.1639686449425695,0.07291165240977283,0.09486379665287975,0.07106211538182965,0.12982314879768755,0.12419713120975344,0.10424436365219109,0.11921211166861528,0.17416246521716078,0.057627601015153525,0.06002110982964219,0.18784394503693302,0.1580747431716069,0.1460802566319352,0.07591208894256977,0.13190601847834188,0.06604219770152783,0.14514983372725704,0.1713005459694989,0.13903842948270567,0.12979263188800627,0.15065303953867143,0.1768223821437522,0.098748530767366,0.20291711989374758,0.1816802921175058,0.11996532133345081,0.05086582523159049,0.10272669682691364,0.1663718305663219,0.12967723585703236,0.13334845140602897,0.12679738182341274,0.07718227297932556,0.14514911134277886,0.21042729327553522,0.07944474935999367,0.11364827201935683,0.18617621875412843,0.17509721185361987,0.17403122709846086,0.0610057690258414,0.12999169072469602,0.12956383632937285,0.12166293443706494,0.1371893956202962,0.0782808125814878,0.9999999999999997,0.09835992072206388,0.1559868073118033,0.15633488279157634,0.11258173211860842,0.08094279232243984,0.12283549966371486,0.08708622809009382,0.061289068473055514,0.08462425869960391,0.12574879108981182,0.09313394223691648,0.10857708674663913,0.10366986101838133,0.09230699113632171,0.12748941474334408,0.09405117937190934,0.09713878817474954,0.07508902375982095,0.11342836590154334,0.12502383932063044,0.19626121632098406,0.15023118142315792,0.10746964309115742,0.13900919269505665,0.0624800729999883,0.20158011463586342,0.06804647878131832,0.13271165912839167,0.14700760675894597,0.16670161933349217,0.13820894842389614,0.20264144378961266,0.08924606939729354
